timestamp,exchange_long,exchange_short,symbol,gross_spread_pct,price_long,price_short,funding_long,funding_short,funding_diff_pct,effective_spread_pct
2026-06-08T04:36:51.377884+00:00Z,gate,mexc,CLOUSDT,0.7014,0.19106,0.1924,0.0001,5e-05,-5e-05,0.7015
2026-06-08T04:36:51.377884+00:00Z,bybit,mexc,CLOUSDT,0.6592,0.19114,0.1924,5e-05,5e-05,0.0,0.6592
2026-06-08T04:39:15.620738+00:00Z,mexc,gate,OPNUSDT,0.5591,0.1073,0.1079,-1.3e-05,5e-05,6.3e-05,0.5591
2026-06-08T04:39:17.636043+00:00Z,mexc,bybit,OPNUSDT,0.6523,0.1073,0.108,-1.3e-05,5e-05,6.3e-05,0.6523
2026-06-08T04:39:17.636043+00:00Z,mexc,gate,OPNUSDT,0.6523,0.1073,0.108,-1.3e-05,5e-05,6.3e-05,0.6523
2026-06-08T04:39:19.659521+00:00Z,mexc,gate,OPNUSDT,0.6523,0.1073,0.108,-1.3e-05,5e-05,6.3e-05,0.6523
2026-06-08T04:39:21.675249+00:00Z,mexc,bybit,OPNUSDT,0.7455,0.1073,0.1081,-1.3e-05,5e-05,6.3e-05,0.7454
2026-06-08T04:39:21.675249+00:00Z,mexc,gate,OPNUSDT,0.6523,0.1073,0.108,-1.3e-05,5e-05,6.3e-05,0.6523
2026-06-08T04:39:23.696370+00:00Z,mexc,gate,OPNUSDT,0.7455,0.1073,0.1081,-1.3e-05,5e-05,6.3e-05,0.7454
2026-06-08T04:39:25.710843+00:00Z,mexc,gate,OPNUSDT,0.7455,0.1073,0.1081,-1.3e-05,5e-05,6.3e-05,0.7454
2026-06-08T04:39:27.713001+00:00Z,mexc,bybit,OPNUSDT,0.8387,0.1073,0.1082,-1.3e-05,5e-05,6.3e-05,0.8386
2026-06-08T04:39:27.713001+00:00Z,mexc,gate,OPNUSDT,0.7455,0.1073,0.1081,-1.3e-05,5e-05,6.3e-05,0.7454
2026-06-08T04:39:29.727974+00:00Z,mexc,bybit,OPNUSDT,0.6523,0.1073,0.108,-1.3e-05,5e-05,6.3e-05,0.6523
2026-06-08T04:39:29.727974+00:00Z,mexc,gate,OPNUSDT,0.6523,0.1073,0.108,-1.3e-05,5e-05,6.3e-05,0.6523
2026-06-08T04:39:31.753995+00:00Z,mexc,gate,OPNUSDT,0.7455,0.1073,0.1081,-1.3e-05,5e-05,6.3e-05,0.7454
2026-06-08T04:39:33.770621+00:00Z,mexc,gate,OPNUSDT,0.7455,0.1073,0.1081,-1.3e-05,5e-05,6.3e-05,0.7454
2026-06-08T04:39:35.773209+00:00Z,mexc,bybit,OPNUSDT,0.6523,0.1073,0.108,-1.3e-05,5e-05,6.3e-05,0.6523
2026-06-08T04:39:35.773209+00:00Z,mexc,gate,OPNUSDT,0.5591,0.1073,0.1079,-1.3e-05,5e-05,6.3e-05,0.5591
2026-06-08T04:39:37.794682+00:00Z,mexc,bybit,OPNUSDT,0.6523,0.1073,0.108,-1.3e-05,5e-05,6.3e-05,0.6523
2026-06-08T04:39:37.794682+00:00Z,mexc,gate,OPNUSDT,0.5591,0.1073,0.1079,-1.3e-05,5e-05,6.3e-05,0.5591
2026-06-08T04:43:44.164991+00:00Z,gate,bybit,ASTSUSDT,0.5483,93.7,94.21,0.003988,0.0,-0.003988,0.5523
2026-06-08T04:47:34.435248+00:00Z,mexc,bybit,CLOUSDT,0.5934,0.1837,0.18479,5e-05,5e-05,0.0,0.5934
2026-06-08T04:47:34.435248+00:00Z,mexc,gate,CLOUSDT,0.5334,0.1837,0.18468,5e-05,0.0001,5e-05,0.5334
2026-06-08T04:47:36.466897+00:00Z,mexc,bybit,CLOUSDT,0.5988,0.1837,0.1848,5e-05,5e-05,0.0,0.5988
2026-06-08T04:47:38.481862+00:00Z,mexc,bybit,CLOUSDT,0.6478,0.1837,0.18489,5e-05,5e-05,0.0,0.6478
2026-06-08T04:47:38.481862+00:00Z,mexc,gate,CLOUSDT,0.5389,0.1837,0.18469,5e-05,0.0001,5e-05,0.5388
2026-06-08T04:47:40.501838+00:00Z,mexc,bybit,CLOUSDT,0.773,0.1837,0.18512,5e-05,5e-05,0.0,0.773
2026-06-08T04:47:40.501838+00:00Z,mexc,gate,CLOUSDT,0.626,0.1837,0.18485,5e-05,0.0001,5e-05,0.6259
2026-06-08T04:47:42.636630+00:00Z,mexc,bybit,CLOUSDT,0.6913,0.1837,0.18497,5e-05,5e-05,0.0,0.6913
2026-06-08T04:47:42.636630+00:00Z,mexc,gate,CLOUSDT,0.6314,0.1837,0.18486,5e-05,0.0001,5e-05,0.6314
2026-06-08T04:47:44.662507+00:00Z,mexc,bybit,CLOUSDT,0.6315,0.1837,0.18486,5e-05,5e-05,0.0,0.6315
2026-06-08T04:51:04.883330+00:00Z,bybit,mexc,CLOUSDT,0.505,0.18417,0.1851,5e-05,5e-05,0.0,0.505
2026-06-08T04:54:15.228373+00:00Z,bybit,mexc,CLOUSDT,0.5083,0.18297,0.1839,5e-05,5e-05,0.0,0.5083
2026-06-08T04:54:17.246470+00:00Z,bybit,mexc,CLOUSDT,1.7034,0.18082,0.1839,5e-05,5e-05,0.0,1.7034
2026-06-08T04:54:17.246470+00:00Z,gate,mexc,CLOUSDT,1.6416,0.18093,0.1839,0.0001,5e-05,-5e-05,1.6416
2026-06-08T04:54:19.269499+00:00Z,gate,mexc,CLOUSDT,2.008,0.18028,0.1839,0.0001,5e-05,-5e-05,2.0081
2026-06-08T04:54:19.269499+00:00Z,bybit,mexc,CLOUSDT,2.0023,0.18029,0.1839,5e-05,5e-05,0.0,2.0023
2026-06-08T04:54:21.287186+00:00Z,bybit,mexc,CLOUSDT,2.0533,0.1802,0.1839,5e-05,5e-05,0.0,2.0533
2026-06-08T04:54:21.287186+00:00Z,gate,mexc,CLOUSDT,2.025,0.18025,0.1839,0.0001,5e-05,-5e-05,2.0251
2026-06-08T04:54:23.312979+00:00Z,gate,mexc,CLOUSDT,1.7822,0.18068,0.1839,0.0001,5e-05,-5e-05,1.7823
2026-06-08T04:54:23.312979+00:00Z,bybit,mexc,CLOUSDT,1.7484,0.18074,0.1839,5e-05,5e-05,0.0,1.7484
2026-06-08T04:54:25.332615+00:00Z,bybit,mexc,CLOUSDT,2.1553,0.18002,0.1839,5e-05,5e-05,0.0,2.1553
2026-06-08T04:54:25.332615+00:00Z,gate,mexc,CLOUSDT,2.0703,0.18017,0.1839,0.0001,5e-05,-5e-05,2.0704
2026-06-08T04:54:27.336915+00:00Z,gate,mexc,CLOUSDT,1.9402,0.1804,0.1839,0.0001,5e-05,-5e-05,1.9402
2026-06-08T04:54:27.336915+00:00Z,bybit,mexc,CLOUSDT,1.3614,0.18143,0.1839,5e-05,5e-05,0.0,1.3614
2026-06-08T04:54:29.357178+00:00Z,bybit,mexc,CLOUSDT,1.4453,0.18128,0.1839,5e-05,5e-05,0.0,1.4453
2026-06-08T04:54:29.357178+00:00Z,gate,mexc,CLOUSDT,1.2666,0.1816,0.1839,0.0001,5e-05,-5e-05,1.2666
2026-06-08T04:54:31.360557+00:00Z,bybit,mexc,CLOUSDT,1.3558,0.18144,0.1839,5e-05,5e-05,0.0,1.3558
2026-06-08T04:54:31.360557+00:00Z,gate,mexc,CLOUSDT,1.2889,0.18156,0.1839,0.0001,5e-05,-5e-05,1.2889
2026-06-08T04:54:33.378573+00:00Z,bybit,mexc,CLOUSDT,1.4565,0.18126,0.1839,5e-05,5e-05,0.0,1.4565
2026-06-08T04:54:33.378573+00:00Z,gate,mexc,CLOUSDT,1.4006,0.18136,0.1839,0.0001,5e-05,-5e-05,1.4006
2026-06-08T04:54:35.383654+00:00Z,bybit,mexc,CLOUSDT,1.4229,0.18132,0.1839,5e-05,5e-05,0.0,1.4229
2026-06-08T04:54:35.383654+00:00Z,gate,mexc,CLOUSDT,1.4006,0.18136,0.1839,0.0001,5e-05,-5e-05,1.4006
2026-06-08T04:54:37.387113+00:00Z,bybit,mexc,CLOUSDT,1.7709,0.1807,0.1839,5e-05,5e-05,0.0,1.7709
2026-06-08T04:54:37.387113+00:00Z,gate,mexc,CLOUSDT,1.6753,0.18087,0.1839,0.0001,5e-05,-5e-05,1.6753
2026-06-08T04:54:39.390921+00:00Z,bybit,mexc,CLOUSDT,1.6809,0.18086,0.1839,5e-05,5e-05,0.0,1.6809
2026-06-08T04:54:39.390921+00:00Z,gate,mexc,CLOUSDT,1.6528,0.18091,0.1839,0.0001,5e-05,-5e-05,1.6529
2026-06-08T04:54:41.413256+00:00Z,gate,mexc,CLOUSDT,1.395,0.18137,0.1839,0.0001,5e-05,-5e-05,1.395
2026-06-08T04:54:41.413256+00:00Z,bybit,mexc,CLOUSDT,1.3446,0.18146,0.1839,5e-05,5e-05,0.0,1.3446
2026-06-08T04:54:43.440664+00:00Z,bybit,mexc,CLOUSDT,1.6303,0.18095,0.1839,5e-05,5e-05,0.0,1.6303
2026-06-08T04:54:43.440664+00:00Z,gate,mexc,CLOUSDT,1.5966,0.18101,0.1839,0.0001,5e-05,-5e-05,1.5967
2026-06-08T04:54:45.446627+00:00Z,gate,mexc,CLOUSDT,1.5574,0.18108,0.1839,0.0001,5e-05,-5e-05,1.5574
2026-06-08T04:54:45.446627+00:00Z,bybit,mexc,CLOUSDT,1.2164,0.18169,0.1839,5e-05,5e-05,0.0,1.2164
2026-06-08T04:54:47.450390+00:00Z,bybit,mexc,CLOUSDT,1.754,0.18073,0.1839,5e-05,5e-05,0.0,1.754
2026-06-08T04:54:47.450390+00:00Z,gate,mexc,CLOUSDT,1.6472,0.18092,0.1839,0.0001,5e-05,-5e-05,1.6472
2026-06-08T04:54:49.467305+00:00Z,bybit,mexc,CLOUSDT,1.9458,0.18039,0.1839,5e-05,5e-05,0.0,1.9458
2026-06-08T04:54:49.467305+00:00Z,gate,mexc,CLOUSDT,1.8217,0.18061,0.1839,0.0001,5e-05,-5e-05,1.8217
2026-06-08T04:54:51.483570+00:00Z,bybit,mexc,CLOUSDT,1.7878,0.18067,0.1839,5e-05,5e-05,0.0,1.7878
2026-06-08T04:54:51.483570+00:00Z,gate,mexc,CLOUSDT,1.7428,0.18075,0.1839,0.0001,5e-05,-5e-05,1.7428
2026-06-08T04:54:53.500708+00:00Z,bybit,mexc,CLOUSDT,1.7709,0.1807,0.1839,5e-05,5e-05,0.0,1.7709
2026-06-08T04:54:53.500708+00:00Z,gate,mexc,CLOUSDT,1.7428,0.18075,0.1839,0.0001,5e-05,-5e-05,1.7428
2026-06-08T04:54:55.507243+00:00Z,bybit,mexc,CLOUSDT,1.754,0.18073,0.1839,5e-05,5e-05,0.0,1.754
2026-06-08T04:54:55.507243+00:00Z,gate,mexc,CLOUSDT,1.7259,0.18078,0.1839,0.0001,5e-05,-5e-05,1.726
2026-06-08T04:54:57.525684+00:00Z,bybit,mexc,CLOUSDT,1.8611,0.18054,0.1839,5e-05,5e-05,0.0,1.8611
2026-06-08T04:54:57.525684+00:00Z,gate,mexc,CLOUSDT,1.7766,0.18069,0.1839,0.0001,5e-05,-5e-05,1.7766
2026-06-08T04:54:59.541313+00:00Z,bybit,mexc,CLOUSDT,1.7034,0.18082,0.1839,5e-05,5e-05,0.0,1.7034
2026-06-08T04:54:59.541313+00:00Z,gate,mexc,CLOUSDT,1.6865,0.18085,0.1839,0.0001,5e-05,-5e-05,1.6866
2026-06-08T04:55:01.557818+00:00Z,gate,mexc,CLOUSDT,1.7766,0.18069,0.1839,0.0001,5e-05,-5e-05,1.7766
2026-06-08T04:55:01.557818+00:00Z,bybit,mexc,CLOUSDT,1.7315,0.18077,0.1839,5e-05,5e-05,0.0,1.7315
2026-06-08T04:55:03.586765+00:00Z,bybit,mexc,CLOUSDT,1.8667,0.18053,0.1839,5e-05,5e-05,0.0,1.8667
2026-06-08T04:55:03.586765+00:00Z,gate,mexc,CLOUSDT,1.816,0.18062,0.1839,0.0001,5e-05,-5e-05,1.8161
2026-06-08T04:55:05.590396+00:00Z,bybit,mexc,CLOUSDT,1.9967,0.1803,0.1839,5e-05,5e-05,0.0,1.9967
2026-06-08T04:55:05.590396+00:00Z,gate,mexc,CLOUSDT,1.8104,0.18063,0.1839,0.0001,5e-05,-5e-05,1.8104
2026-06-08T04:55:07.607402+00:00Z,bybit,mexc,CLOUSDT,2.0476,0.18021,0.1839,5e-05,5e-05,0.0,2.0476
2026-06-08T04:55:07.607402+00:00Z,gate,mexc,CLOUSDT,1.9345,0.18041,0.1839,0.0001,5e-05,-5e-05,1.9346
2026-06-08T04:55:09.624895+00:00Z,bybit,mexc,CLOUSDT,1.7146,0.1808,0.1839,5e-05,5e-05,0.0,1.7146
2026-06-08T04:55:09.624895+00:00Z,gate,mexc,CLOUSDT,1.6416,0.18093,0.1839,0.0001,5e-05,-5e-05,1.6416
2026-06-08T04:55:11.641107+00:00Z,gate,mexc,CLOUSDT,1.7653,0.18071,0.1839,0.0001,5e-05,-5e-05,1.7654
2026-06-08T04:55:11.641107+00:00Z,bybit,mexc,CLOUSDT,1.6696,0.18088,0.1839,5e-05,5e-05,0.0,1.6696
2026-06-08T04:55:13.650984+00:00Z,bybit,mexc,CLOUSDT,1.8103,0.18063,0.1839,5e-05,5e-05,0.0,1.8103
2026-06-08T04:55:13.650984+00:00Z,gate,mexc,CLOUSDT,1.7203,0.18079,0.1839,0.0001,5e-05,-5e-05,1.7203
2026-06-08T04:55:15.654094+00:00Z,gate,mexc,CLOUSDT,1.4845,0.18121,0.1839,0.0001,5e-05,-5e-05,1.4846
2026-06-08T04:55:15.654094+00:00Z,bybit,mexc,CLOUSDT,1.4509,0.18127,0.1839,5e-05,5e-05,0.0,1.4509
2026-06-08T04:55:17.660052+00:00Z,bybit,mexc,CLOUSDT,1.4901,0.1812,0.1839,5e-05,5e-05,0.0,1.4901
2026-06-08T04:55:17.660052+00:00Z,gate,mexc,CLOUSDT,1.4118,0.18134,0.1839,0.0001,5e-05,-5e-05,1.4118
2026-06-08T04:55:19.692205+00:00Z,bybit,mexc,CLOUSDT,1.5293,0.18113,0.1839,5e-05,5e-05,0.0,1.5293
2026-06-08T04:55:19.692205+00:00Z,gate,mexc,CLOUSDT,1.4733,0.18123,0.1839,0.0001,5e-05,-5e-05,1.4734
2026-06-08T04:55:21.695584+00:00Z,gate,mexc,CLOUSDT,1.3615,0.18143,0.1839,0.0001,5e-05,-5e-05,1.3615
2026-06-08T04:55:21.695584+00:00Z,bybit,mexc,CLOUSDT,1.3446,0.18146,0.1839,5e-05,5e-05,0.0,1.3446
2026-06-08T04:55:23.714306+00:00Z,gate,mexc,CLOUSDT,1.4453,0.18128,0.1839,0.0001,5e-05,-5e-05,1.4454
2026-06-08T04:55:23.714306+00:00Z,bybit,mexc,CLOUSDT,1.3949,0.18137,0.1839,5e-05,5e-05,0.0,1.3949
2026-06-08T04:56:51.807328+00:00Z,mexc,gate,CLOUSDT,0.5527,0.1809,0.1819,5e-05,0.0001,5e-05,0.5527
2026-06-08T04:57:25.850878+00:00Z,bybit,mexc,CLOUSDT,0.5109,0.18008,0.181,5e-05,5e-05,0.0,0.5109
2026-06-08T04:59:24.127488+00:00Z,gate,mexc,VVVUSDT,0.5337,16.118,16.204,5e-05,-5.4e-05,-0.000104,0.5338
2026-06-08T04:59:26.143895+00:00Z,gate,mexc,VELVETUSDT,0.5524,0.25884,0.26027,5e-05,0.000143,9.3e-05,0.5523
2026-06-08T04:59:26.143895+00:00Z,gate,mexc,VVVUSDT,0.5399,16.117,16.204,5e-05,-5.4e-05,-0.000104,0.54
2026-06-08T04:59:28.160834+00:00Z,gate,mexc,VELVETUSDT,0.5524,0.25884,0.26027,5e-05,0.000143,9.3e-05,0.5523
2026-06-08T04:59:28.160834+00:00Z,gate,mexc,VVVUSDT,0.5399,16.117,16.204,5e-05,-5.4e-05,-0.000104,0.54
2026-06-08T04:59:30.178838+00:00Z,gate,mexc,VELVETUSDT,0.5524,0.25884,0.26027,5e-05,0.000143,9.3e-05,0.5523
2026-06-08T04:59:30.178838+00:00Z,gate,mexc,VVVUSDT,0.5274,16.119,16.204,5e-05,-5.4e-05,-0.000104,0.5275
2026-06-08T04:59:32.198857+00:00Z,gate,mexc,VELVETUSDT,0.5524,0.25884,0.26027,5e-05,0.000143,9.3e-05,0.5523
2026-06-08T04:59:32.198857+00:00Z,gate,mexc,VVVUSDT,0.5461,16.116,16.204,5e-05,-5.4e-05,-0.000104,0.5462
2026-06-08T04:59:34.218524+00:00Z,gate,mexc,VELVETUSDT,0.5524,0.25884,0.26027,5e-05,0.000143,9.3e-05,0.5523
2026-06-08T04:59:34.218524+00:00Z,gate,mexc,VVVUSDT,0.5461,16.116,16.204,5e-05,-5.4e-05,-0.000104,0.5462
2026-06-08T04:59:36.224425+00:00Z,gate,mexc,VELVETUSDT,0.5563,0.25883,0.26027,5e-05,0.000143,9.3e-05,0.5562
2026-06-08T04:59:36.224425+00:00Z,gate,mexc,VVVUSDT,0.5461,16.116,16.204,5e-05,-5.4e-05,-0.000104,0.5462
2026-06-08T04:59:38.243469+00:00Z,gate,mexc,VELVETUSDT,0.5563,0.25883,0.26027,5e-05,0.000143,9.3e-05,0.5562
2026-06-08T04:59:38.243469+00:00Z,gate,mexc,VVVUSDT,0.5461,16.116,16.204,5e-05,-5.4e-05,-0.000104,0.5462
2026-06-08T04:59:40.260565+00:00Z,gate,mexc,VVVUSDT,0.5461,16.116,16.204,5e-05,-5.4e-05,-0.000104,0.5462
2026-06-08T05:03:38.650564+00:00Z,mexc,gate,BROCCOLIF3BUSDT,0.5703,0.005259,0.005289,0.000912,0.001102,0.00019,0.5701
2026-06-08T05:03:40.652744+00:00Z,mexc,gate,BROCCOLIF3BUSDT,0.7794,0.005259,0.0053,0.000912,0.001102,0.00019,0.7792
2026-06-08T05:03:42.668073+00:00Z,mexc,gate,BROCCOLIF3BUSDT,0.8555,0.005259,0.005304,0.000912,0.001102,0.00019,0.8553
2026-06-08T05:03:44.672640+00:00Z,mexc,gate,BROCCOLIF3BUSDT,0.8555,0.005259,0.005304,0.000912,0.001102,0.00019,0.8553
2026-06-08T05:03:46.687509+00:00Z,mexc,gate,BROCCOLIF3BUSDT,0.7414,0.005259,0.005298,0.000912,0.001102,0.00019,0.7412
2026-06-08T05:03:48.702430+00:00Z,mexc,gate,BROCCOLIF3BUSDT,0.7414,0.005259,0.005298,0.000912,0.001102,0.00019,0.7412
2026-06-08T05:03:50.719772+00:00Z,mexc,gate,BROCCOLIF3BUSDT,0.7414,0.005259,0.005298,0.000912,0.001102,0.00019,0.7412
2026-06-08T05:03:52.740129+00:00Z,mexc,gate,BROCCOLIF3BUSDT,0.8365,0.005259,0.005303,0.000912,0.001102,0.00019,0.8363
2026-06-08T05:03:54.755773+00:00Z,mexc,gate,BROCCOLIF3BUSDT,0.8365,0.005259,0.005303,0.000912,0.001102,0.00019,0.8363
2026-06-08T05:03:56.773804+00:00Z,mexc,gate,BROCCOLIF3BUSDT,0.7794,0.005259,0.0053,0.000912,0.001102,0.00019,0.7792
2026-06-08T05:03:58.788005+00:00Z,mexc,gate,BROCCOLIF3BUSDT,0.7794,0.005259,0.0053,0.000912,0.001102,0.00019,0.7792
2026-06-08T05:04:00.802361+00:00Z,mexc,gate,BROCCOLIF3BUSDT,0.7794,0.005259,0.0053,0.000912,0.001102,0.00019,0.7792
2026-06-08T05:04:02.805333+00:00Z,mexc,gate,BROCCOLIF3BUSDT,0.7794,0.005259,0.0053,0.000912,0.001102,0.00019,0.7792
2026-06-08T05:04:04.819717+00:00Z,mexc,gate,BROCCOLIF3BUSDT,0.7984,0.005259,0.005301,0.000912,0.001102,0.00019,0.7983
2026-06-08T05:04:06.834478+00:00Z,mexc,gate,BROCCOLIF3BUSDT,0.7984,0.005259,0.005301,0.000912,0.001102,0.00019,0.7983
2026-06-08T05:04:08.849472+00:00Z,mexc,gate,BROCCOLIF3BUSDT,0.6463,0.005259,0.005293,0.000912,0.001102,0.00019,0.6461
2026-06-08T05:04:10.864881+00:00Z,mexc,gate,BROCCOLIF3BUSDT,0.6463,0.005259,0.005293,0.000912,0.001102,0.00019,0.6461
2026-06-08T05:04:12.869492+00:00Z,mexc,gate,BROCCOLIF3BUSDT,0.6463,0.005259,0.005293,0.000912,0.001102,0.00019,0.6461
2026-06-08T05:04:14.884289+00:00Z,mexc,gate,BROCCOLIF3BUSDT,0.6463,0.005259,0.005293,0.000912,0.001102,0.00019,0.6461
2026-06-08T05:04:16.888618+00:00Z,mexc,gate,BROCCOLIF3BUSDT,0.6463,0.005259,0.005293,0.000912,0.001102,0.00019,0.6461
2026-06-08T05:04:16.888618+00:00Z,gate,mexc,AIAUSDT,0.5643,0.05494,0.05525,5e-05,5e-05,0.0,0.5643
2026-06-08T05:04:18.892040+00:00Z,mexc,gate,BROCCOLIF3BUSDT,0.6463,0.005259,0.005293,0.000912,0.001102,0.00019,0.6461
2026-06-08T05:04:18.892040+00:00Z,gate,mexc,AIAUSDT,0.5094,0.05497,0.05525,5e-05,5e-05,0.0,0.5094
2026-06-08T05:04:20.925410+00:00Z,mexc,gate,BROCCOLIF3BUSDT,0.7034,0.005259,0.005296,0.000912,0.001102,0.00019,0.7032
2026-06-08T05:04:20.925410+00:00Z,gate,mexc,AIAUSDT,0.5094,0.05497,0.05525,5e-05,5e-05,0.0,0.5094
2026-06-08T05:04:22.943912+00:00Z,mexc,gate,BROCCOLIF3BUSDT,0.6273,0.005259,0.005292,0.000912,0.001102,0.00019,0.6271
2026-06-08T05:04:22.943912+00:00Z,gate,mexc,AIAUSDT,0.546,0.05495,0.05525,5e-05,5e-05,0.0,0.546
2026-06-08T05:04:24.964128+00:00Z,mexc,gate,BROCCOLIF3BUSDT,0.7604,0.005259,0.005299,0.000912,0.001093,0.000181,0.7602
2026-06-08T05:04:24.964128+00:00Z,gate,mexc,AIAUSDT,0.546,0.05495,0.05525,5e-05,5e-05,0.0,0.546
2026-06-08T05:04:26.968110+00:00Z,mexc,gate,BROCCOLIF3BUSDT,0.7034,0.005259,0.005296,0.000912,0.001093,0.000181,0.7032
2026-06-08T05:04:26.968110+00:00Z,gate,mexc,AIAUSDT,0.546,0.05495,0.05525,5e-05,5e-05,0.0,0.546
2026-06-08T05:04:28.987958+00:00Z,mexc,gate,BROCCOLIF3BUSDT,0.7414,0.005259,0.005298,0.000912,0.001093,0.000181,0.7412
2026-06-08T05:04:28.987958+00:00Z,gate,mexc,AIAUSDT,0.546,0.05495,0.05525,5e-05,5e-05,0.0,0.546
2026-06-08T05:04:30.999453+00:00Z,mexc,gate,BROCCOLIF3BUSDT,0.7984,0.005259,0.005301,0.000912,0.001093,0.000181,0.7983
2026-06-08T05:04:30.999453+00:00Z,gate,mexc,AIAUSDT,0.6192,0.05491,0.05525,5e-05,5e-05,0.0,0.6192
2026-06-08T05:04:33.014451+00:00Z,mexc,gate,BROCCOLIF3BUSDT,0.7414,0.005259,0.005298,0.000912,0.001093,0.000181,0.7412
2026-06-08T05:04:33.014451+00:00Z,gate,mexc,AIAUSDT,0.6375,0.0549,0.05525,5e-05,5e-05,0.0,0.6375
2026-06-08T05:04:35.044591+00:00Z,gate,mexc,AIAUSDT,0.6742,0.05488,0.05525,5e-05,5e-05,0.0,0.6742
2026-06-08T05:04:35.044591+00:00Z,mexc,gate,BROCCOLIF3BUSDT,0.6653,0.005259,0.005294,0.000912,0.001093,0.000181,0.6652
2026-06-08T05:04:37.059813+00:00Z,gate,mexc,AIAUSDT,0.766,0.05483,0.05525,5e-05,5e-05,0.0,0.766
2026-06-08T05:04:37.059813+00:00Z,mexc,gate,BROCCOLIF3BUSDT,0.6653,0.005259,0.005294,0.000912,0.001093,0.000181,0.6652
2026-06-08T05:04:39.088360+00:00Z,mexc,gate,BROCCOLIF3BUSDT,0.7794,0.005259,0.0053,0.000912,0.001093,0.000181,0.7793
2026-06-08T05:04:39.088360+00:00Z,gate,mexc,AIAUSDT,0.7293,0.05485,0.05525,5e-05,5e-05,0.0,0.7293
2026-06-08T05:04:41.104972+00:00Z,mexc,gate,BROCCOLIF3BUSDT,0.8175,0.005259,0.005302,0.000912,0.001093,0.000181,0.8173
2026-06-08T05:04:41.104972+00:00Z,gate,mexc,AIAUSDT,0.766,0.05483,0.05525,5e-05,5e-05,0.0,0.766
2026-06-08T05:04:43.122379+00:00Z,mexc,gate,BROCCOLIF3BUSDT,0.8175,0.005259,0.005302,0.000912,0.001093,0.000181,0.8173
2026-06-08T05:04:43.122379+00:00Z,gate,mexc,AIAUSDT,0.7293,0.05485,0.05525,5e-05,5e-05,0.0,0.7293
2026-06-08T05:04:45.137966+00:00Z,gate,mexc,AIAUSDT,0.7293,0.05485,0.05525,5e-05,5e-05,0.0,0.7293
2026-06-08T05:04:45.137966+00:00Z,mexc,gate,BROCCOLIF3BUSDT,0.6463,0.005259,0.005293,0.000912,0.001093,0.000181,0.6461
2026-06-08T05:04:47.149116+00:00Z,mexc,gate,BROCCOLIF3BUSDT,0.7414,0.005259,0.005298,0.000912,0.001093,0.000181,0.7412
2026-06-08T05:04:47.149116+00:00Z,gate,mexc,AIAUSDT,0.7293,0.05485,0.05525,5e-05,5e-05,0.0,0.7293
2026-06-08T05:04:49.165012+00:00Z,mexc,gate,BROCCOLIF3BUSDT,0.7414,0.005259,0.005298,0.000912,0.001093,0.000181,0.7412
2026-06-08T05:04:49.165012+00:00Z,gate,mexc,AIAUSDT,0.7109,0.05486,0.05525,5e-05,5e-05,0.0,0.7109
2026-06-08T05:04:51.181670+00:00Z,mexc,gate,BROCCOLIF3BUSDT,0.7984,0.005259,0.005301,0.000912,0.001093,0.000181,0.7983
2026-06-08T05:04:51.181670+00:00Z,gate,mexc,AIAUSDT,0.7293,0.05485,0.05525,5e-05,5e-05,0.0,0.7293
2026-06-08T05:04:53.198526+00:00Z,mexc,gate,BROCCOLIF3BUSDT,0.7984,0.005259,0.005301,0.000912,0.001093,0.000181,0.7983
2026-06-08T05:04:53.198526+00:00Z,gate,mexc,AIAUSDT,0.7293,0.05485,0.05525,5e-05,5e-05,0.0,0.7293
2026-06-08T05:04:55.555369+00:00Z,mexc,gate,BROCCOLIF3BUSDT,0.7984,0.005259,0.005301,0.000912,0.001093,0.000181,0.7983
2026-06-08T05:04:55.555369+00:00Z,gate,mexc,AIAUSDT,0.7844,0.05482,0.05525,5e-05,5e-05,0.0,0.7844
2026-06-08T05:04:57.561041+00:00Z,mexc,gate,BROCCOLIF3BUSDT,0.7984,0.005259,0.005301,0.000912,0.001093,0.000181,0.7983
2026-06-08T05:04:57.561041+00:00Z,gate,mexc,AIAUSDT,0.7844,0.05482,0.05525,5e-05,5e-05,0.0,0.7844
2026-06-08T05:04:59.565347+00:00Z,gate,mexc,AIAUSDT,0.858,0.05478,0.05525,5e-05,5e-05,0.0,0.858
2026-06-08T05:04:59.565347+00:00Z,mexc,gate,BROCCOLIF3BUSDT,0.7984,0.005259,0.005301,0.000912,0.001093,0.000181,0.7983
2026-06-08T05:05:01.581433+00:00Z,gate,mexc,AIAUSDT,1.024,0.05469,0.05525,5e-05,5e-05,0.0,1.024
2026-06-08T05:05:01.581433+00:00Z,mexc,gate,BROCCOLIF3BUSDT,0.7414,0.005259,0.005298,0.000912,0.001093,0.000181,0.7412
2026-06-08T05:05:03.599888+00:00Z,gate,mexc,AIAUSDT,0.9686,0.05472,0.05525,5e-05,5e-05,0.0,0.9686
